CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,FIRST_NAME,GENDER_TOTAL_COUNT,GENDER_TOTAL_PERCENTAGE,GENDER_TOTAL_RANK,MEN+_COUNT,MEN+_PERCENTAGE,MEN+_RANK,MEN+_SYMBOL,WOMEN+_COUNT,WOMEN+_PERCENTAGE,WOMEN+_RANK,WOMEN+_SYMBOL
2021,"2021A000011124","01","Country","Canada","EVERLEY",365,0.0012,7283,,,,"...",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","EVERLY",2870,0.0096,1559,,,,"...",2845,0.0191,838,""
2021,"2021A000011124","01","Country","Canada","EVERT",390,0.0013,6987,345,0.0023,3437,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EVERTON",405,0.0014,6789,395,0.0027,3112,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EVGENIA",375,0.0013,7153,,,,"...",370,0.0025,4004,""
2021,"2021A000011124","01","Country","Canada","EVGENY",555,0.0019,5425,555,0.0037,2438,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EVGUENI",260,0.0009,9211,255,0.0017,4330,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EVIE",1125,0.0038,3102,,,,"...",1110,0.0074,1652,""
2021,"2021A000011124","01","Country","Canada","EVIN",310,0.001,8181,255,0.0017,4330,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EWA",2370,0.008,1778,,,,"...",2350,0.0157,955,""
2021,"2021A000011124","01","Country","Canada","EWALD",440,0.0015,6395,425,0.0029,2963,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EWAN",1950,0.0065,2070,1900,0.0128,914,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EWART",260,0.0009,9211,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","EWELINA",300,0.001,8358,,,,"...",300,0.002,4674,""
2021,"2021A000011124","01","Country","Canada","EWEN",485,0.0016,5985,405,0.0027,3064,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EYAD",405,0.0014,6789,405,0.0027,3064,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EZEKIEL",2320,0.0078,1805,2295,0.0154,788,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EZEQUIEL",260,0.0009,9211,255,0.0017,4330,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EZIO",280,0.0009,8758,275,0.0018,4079,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","EZRA",3960,0.0133,1234,3590,0.0241,589,"",365,0.0024,4052,""
2021,"2021A000011124","01","Country","Canada","FA",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FABIAN",1950,0.0065,2070,1920,0.0129,910,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FABIANA",495,0.0017,5907,,,,"...",485,0.0032,3271,""
2021,"2021A000011124","01","Country","Canada","FABIEN",1745,0.0059,2256,1730,0.0116,972,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FABIENNE",1515,0.0051,2495,,,,"...",1510,0.0101,1304,""
2021,"2021A000011124","01","Country","Canada","FABIO",1960,0.0066,2061,1945,0.0131,899,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FABIOLA",1095,0.0037,3159,,,,"...",1090,0.0073,1675,""
2021,"2021A000011124","01","Country","Canada","FABRICE",1410,0.0047,2616,1395,0.0094,1185,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FABRIZIO",570,0.0019,5307,565,0.0038,2406,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FADI",2130,0.0071,1924,2115,0.0142,831,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FADIA",650,0.0022,4774,,,,"...",635,0.0043,2608,""
2021,"2021A000011124","01","Country","Canada","FADILA",290,0.001,8548,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","FADUMA",300,0.001,8358,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","FADUMO",435,0.0015,6448,,,,"...",425,0.0028,3594,""
2021,"2021A000011124","01","Country","Canada","FADY",580,0.0019,5229,565,0.0038,2406,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAHAD",1035,0.0035,3308,1020,0.0069,1521,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAHD",265,0.0009,9108,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAHEEM",275,0.0009,8885,255,0.0017,4330,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAHIM",520,0.0017,5720,490,0.0033,2675,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAHIMA",500,0.0017,5869,,,,"...",495,0.0033,3211,""
2021,"2021A000011124","01","Country","Canada","FAHIMEH",265,0.0009,9108,,,,"...",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","FAHMIDA",280,0.0009,8758,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","FAISAL",1960,0.0066,2061,1920,0.0129,910,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAITH",7900,0.0265,729,,,,"...",7795,0.0522,376,""
2021,"2021A000011124","01","Country","Canada","FAIZ",480,0.0016,6023,440,0.003,2901,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAIZA",1520,0.0051,2487,,,,"...",1495,0.01,1312,""
2021,"2021A000011124","01","Country","Canada","FAIZAN",580,0.0019,5229,565,0.0038,2406,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FALLON",755,0.0025,4266,,,,"...",685,0.0046,2439,""
2021,"2021A000011124","01","Country","Canada","FANG",2200,0.0074,1871,410,0.0028,3047,"",1790,0.012,1149,""
2021,"2021A000011124","01","Country","Canada","FANIE",365,0.0012,7283,,,,"...",340,0.0023,4241,""
2021,"2021A000011124","01","Country","Canada","FANNIE",1235,0.0041,2880,,,,"...",1220,0.0082,1535,""
2021,"2021A000011124","01","Country","Canada","FANNY",4565,0.0153,1099,,,,"...",4515,0.0302,583,""
2021,"2021A000011124","01","Country","Canada","FANY",340,0.0011,7662,,,,"...",330,0.0022,4355,""
2021,"2021A000011124","01","Country","Canada","FARAH",4070,0.0137,1215,260,0.0017,4270,"",3810,0.0255,671,""
2021,"2021A000011124","01","Country","Canada","FARAHNAZ",355,0.0012,7443,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","FARAZ",660,0.0022,4704,640,0.0043,2191,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAREED",300,0.001,8358,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARES",905,0.003,3704,875,0.0059,1698,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARHAD",1140,0.0038,3070,1110,0.0075,1407,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARHAN",1345,0.0045,2717,1290,0.0087,1254,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARHANA",900,0.003,3719,,,,"...",885,0.0059,1984,""
2021,"2021A000011124","01","Country","Canada","FARHAT",640,0.0021,4829,,,,"...",530,0.0035,3025,""
2021,"2021A000011124","01","Country","Canada","FARHEEN",360,0.0012,7358,,,,"...",340,0.0023,4241,""
2021,"2021A000011124","01","Country","Canada","FARIA",320,0.0011,7980,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","FARIBA",775,0.0026,4162,,,,"...",775,0.0052,2198,""
2021,"2021A000011124","01","Country","Canada","FARID",1805,0.0061,2198,1745,0.0117,963,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARIDA",2130,0.0071,1924,,,,"...",2125,0.0142,1023,""
2021,"2021A000011124","01","Country","Canada","FARIDEH",500,0.0017,5869,,,,"...",485,0.0032,3271,""
2021,"2021A000011124","01","Country","Canada","FARIHA",480,0.0016,6023,,,,"...",475,0.0032,3314,""
2021,"2021A000011124","01","Country","Canada","FARIS",800,0.0027,4051,775,0.0052,1889,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARNAZ",505,0.0017,5826,,,,"...",490,0.0033,3240,""
2021,"2021A000011124","01","Country","Canada","FARON",425,0.0014,6565,370,0.0025,3264,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAROOQ",435,0.0015,6448,405,0.0027,3064,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAROUK",560,0.0019,5382,545,0.0037,2477,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARRAH",1320,0.0044,2756,,,,"...",1305,0.0087,1455,""
2021,"2021A000011124","01","Country","Canada","FARRELL",405,0.0014,6789,260,0.0017,4270,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARRUKH",285,0.001,8652,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARSHAD",385,0.0013,7044,375,0.0025,3229,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARSHID",275,0.0009,8885,270,0.0018,4148,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARZAD",625,0.0021,4933,620,0.0042,2242,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FARZANA",1400,0.0047,2628,,,,"...",1385,0.0093,1384,""
2021,"2021A000011124","01","Country","Canada","FARZANEH",630,0.0021,4897,,,,"...",630,0.0042,2625,""
2021,"2021A000011124","01","Country","Canada","FATEH",840,0.0028,3919,820,0.0055,1804,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FATEMA",1020,0.0034,3350,,,,"...",1015,0.0068,1758,""
2021,"2021A000011124","01","Country","Canada","FATEMEH",2645,0.0089,1673,,,,"...",2635,0.0176,897,""
2021,"2021A000011124","01","Country","Canada","FATEN",670,0.0022,4657,,,,"...",605,0.0041,2725,""
2021,"2021A000011124","01","Country","Canada","FATHIMA",750,0.0025,4297,,,,"...",745,0.005,2274,""
2021,"2021A000011124","01","Country","Canada","FATIHA",1000,0.0034,3410,,,,"...",1000,0.0067,1784,""
2021,"2021A000011124","01","Country","Canada","FATIMA",12110,0.0406,526,,,,"...",12095,0.081,272,""
2021,"2021A000011124","01","Country","Canada","FATIMAH",710,0.0024,4468,,,,"...",705,0.0047,2377,""
2021,"2021A000011124","01","Country","Canada","FATMA",2325,0.0078,1801,,,,"...",2290,0.0153,973,""
2021,"2021A000011124","01","Country","Canada","FATME",460,0.0015,6195,,,,"...",430,0.0029,3564,""
2021,"2021A000011124","01","Country","Canada","FATOU",520,0.0017,5720,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","FATOUMATA",990,0.0033,3440,,,,"...",990,0.0066,1801,""
2021,"2021A000011124","01","Country","Canada","FATUMA",455,0.0015,6247,,,,"...",455,0.003,3414,""
2021,"2021A000011124","01","Country","Canada","FAUSTINA",275,0.0009,8885,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","FAUSTO",415,0.0014,6675,415,0.0028,3017,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAUZIA",350,0.0012,7507,,,,"...",350,0.0023,4165,""
2021,"2021A000011124","01","Country","Canada","FAVOUR",380,0.0013,7091,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","FAWAD",325,0.0011,7901,305,0.0021,3775,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAWAZ",335,0.0011,7742,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAWN",405,0.0014,6789,,,,"...",345,0.0023,4205,""
2021,"2021A000011124","01","Country","Canada","FAWZIA",310,0.001,8181,,,,"...",305,0.002,4622,""
2021,"2021A000011124","01","Country","Canada","FAY",2470,0.0083,1732,,,,"...",2410,0.0161,943,""
2021,"2021A000011124","01","Country","Canada","FAYCAL",295,0.001,8460,295,0.002,3883,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAYE",4730,0.0159,1068,,,,"...",4690,0.0314,564,""
2021,"2021A000011124","01","Country","Canada","FAYEZ",300,0.001,8358,280,0.0019,4031,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FAZAL",445,0.0015,6348,400,0.0027,3097,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FE",1010,0.0034,3375,,,,"...",970,0.0065,1837,""
2021,"2021A000011124","01","Country","Canada","FEDERICO",1050,0.0035,3266,1030,0.0069,1499,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FEI",1640,0.0055,2367,685,0.0046,2074,"",950,0.0064,1871,""
2021,"2021A000011124","01","Country","Canada","FELICE",725,0.0024,4404,525,0.0035,2538,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FELICIA",4410,0.0148,1138,,,,"...",4390,0.0294,600,""
2021,"2021A000011124","01","Country","Canada","FELICIDAD",270,0.0009,9003,,,,"...",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","FELICITAS",260,0.0009,9211,,,,"...",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","FELICITY",1450,0.0049,2567,,,,"...",1440,0.0096,1354,""
2021,"2021A000011124","01","Country","Canada","FELIPE",1995,0.0067,2026,1980,0.0133,884,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FELISA",295,0.001,8460,,,,"...",285,0.0019,4835,""
2021,"2021A000011124","01","Country","Canada","FELIX",26010,0.0873,237,25820,0.1737,124,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FELIX-ANTOINE",1640,0.0055,2367,1635,0.011,1041,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FEN",275,0.0009,8885,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FENG",3160,0.0106,1445,1485,0.01,1123,"",1675,0.0112,1205,""
2021,"2021A000011124","01","Country","Canada","FENTON",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERAS",310,0.001,8181,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERDINAND",1675,0.0056,2338,1655,0.0111,1025,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERENC",350,0.0012,7507,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERESHTEH",420,0.0014,6610,,,,"...",420,0.0028,3633,""
2021,"2021A000011124","01","Country","Canada","FERGUS",575,0.0019,5270,555,0.0037,2438,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERIAL",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERN",1940,0.0065,2079,,,,"...",1760,0.0118,1159,""
2021,"2021A000011124","01","Country","Canada","FERNAND",6675,0.0224,845,6505,0.0438,398,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERNANDA",1960,0.0066,2061,,,,"...",1930,0.0129,1088,""
2021,"2021A000011124","01","Country","Canada","FERNANDE",3655,0.0123,1305,,,,"...",3560,0.0238,697,""
2021,"2021A000011124","01","Country","Canada","FERNANDO",6430,0.0216,870,6380,0.0429,403,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FERNE",440,0.0015,6395,,,,"...",395,0.0026,3821,""
2021,"2021A000011124","01","Country","Canada","FIDEL",495,0.0017,5907,475,0.0032,2741,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FILIP",1440,0.0048,2574,1430,0.0096,1156,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FILIPE",695,0.0023,4531,680,0.0046,2087,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FILIPPO",760,0.0026,4245,750,0.005,1933,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FILOMENA",2695,0.009,1642,,,,"...",2680,0.018,882,""
2021,"2021A000011124","01","Country","Canada","FINDLAY",305,0.001,8273,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FINLAY",855,0.0029,3849,735,0.0049,1961,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FINLEY",2960,0.0099,1527,1995,0.0134,875,"",970,0.0065,1837,""
2021,"2021A000011124","01","Country","Canada","FINN",3610,0.0121,1314,3510,0.0236,598,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FINNEGAN",670,0.0022,4657,655,0.0044,2148,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FINNLEY",840,0.0028,3919,645,0.0043,2179,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FIONA",7930,0.0266,728,,,,"...",7890,0.0528,374,""
2021,"2021A000011124","01","Country","Canada","FIORELLA",410,0.0014,6724,,,,"...",405,0.0027,3739,""
2021,"2021A000011124","01","Country","Canada","FIRAS",790,0.0027,4090,780,0.0052,1875,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FISCHER",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FISHER",765,0.0026,4208,510,0.0034,2596,"",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","FITZGERALD",335,0.0011,7742,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FITZROY",265,0.0009,9108,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FIZA",295,0.001,8460,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","FLAVIA",805,0.0027,4032,,,,"...",795,0.0053,2172,""
2021,"2021A000011124","01","Country","Canada","FLAVIE",2690,0.009,1645,,,,"...",2685,0.018,880,""
2021,"2021A000011124","01","Country","Canada","FLAVIO",620,0.0021,4970,620,0.0042,2242,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLETCHER",905,0.003,3704,785,0.0053,1862,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLEUR",320,0.0011,7980,,,,"...",300,0.002,4674,""
2021,"2021A000011124","01","Country","Canada","FLEURETTE",1090,0.0037,3171,,,,"...",1070,0.0072,1694,""
2021,"2021A000011124","01","Country","Canada","FLOR",665,0.0022,4676,,,,"...",640,0.0043,2580,""
2021,"2021A000011124","01","Country","Canada","FLORA",3515,0.0118,1340,,,,"...",3490,0.0234,715,""
2021,"2021A000011124","01","Country","Canada","FLORANCE",280,0.0009,8758,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","FLORDELIZA",460,0.0015,6195,,,,"...",455,0.003,3414,""
2021,"2021A000011124","01","Country","Canada","FLORE",535,0.0018,5597,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","FLORENCE",21760,0.073,290,,,,"...",21575,0.1445,143,""
2021,"2021A000011124","01","Country","Canada","FLORENCIA",410,0.0014,6724,,,,"...",405,0.0027,3739,""
2021,"2021A000011124","01","Country","Canada","FLORENCIO",255,0.0009,9306,250,0.0017,4378,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLORENT",2205,0.0074,1868,2190,0.0147,811,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLORENTINA",405,0.0014,6789,,,,"...",405,0.0027,3739,""
2021,"2021A000011124","01","Country","Canada","FLORES",310,0.001,8181,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLORIAN",1895,0.0064,2112,1815,0.0122,935,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLORIANE",305,0.001,8273,,,,"...",305,0.002,4622,""
2021,"2021A000011124","01","Country","Canada","FLORIANNE",255,0.0009,9306,,,,"...",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","FLORIDA",325,0.0011,7901,,,,"...",325,0.0022,4403,""
2021,"2021A000011124","01","Country","Canada","FLORIN",675,0.0023,4627,660,0.0044,2138,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLORINDA",255,0.0009,9306,,,,"...",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","FLOYD",2015,0.0068,2015,1985,0.0134,883,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FLYNN",725,0.0024,4404,580,0.0039,2356,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FONG",525,0.0018,5682,,,,"...",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","FORBES",330,0.0011,7827,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","FORD",685,0.0023,4577,520,0.0035,2561,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FOREST",470,0.0016,6111,380,0.0026,3195,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FORREST",980,0.0033,3463,890,0.006,1680,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FORTUNATO",300,0.001,8358,290,0.002,3930,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FOSTER",1070,0.0036,3214,825,0.0055,1791,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FOTINI",415,0.0014,6675,,,,"...",410,0.0027,3701,""
2021,"2021A000011124","01","Country","Canada","FOUAD",1165,0.0039,3013,1150,0.0077,1364,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FOUZIA",730,0.0024,4375,,,,"...",730,0.0049,2303,""
2021,"2021A000011124","01","Country","Canada","FOX",780,0.0026,4141,600,0.004,2296,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FOZIA",450,0.0015,6298,,,,"...",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","FRAN",1055,0.0035,3252,,,,"...",910,0.0061,1944,""
2021,"2021A000011124","01","Country","Canada","FRANC",340,0.0011,7662,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCA",2240,0.0075,1850,,,,"...",2145,0.0144,1017,""
2021,"2021A000011124","01","Country","Canada","FRANCE",23795,0.0799,262,455,0.0031,2838,"",23340,0.1563,127,""
2021,"2021A000011124","01","Country","Canada","FRANCES",16005,0.0537,406,300,0.002,3825,"",15705,0.1052,208,""
2021,"2021A000011124","01","Country","Canada","FRANCESCA",4915,0.0165,1036,,,,"...",4885,0.0327,542,""
2021,"2021A000011124","01","Country","Canada","FRANCESCO",6695,0.0225,841,6665,0.0448,392,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCIE",275,0.0009,8885,,,,"...",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","FRANCINE",35750,0.12,161,,,,"...",35610,0.2385,73,""
2021,"2021A000011124","01","Country","Canada","FRANCIS",34235,0.1149,175,32945,0.2216,95,"",1290,0.0086,1471,""
2021,"2021A000011124","01","Country","Canada","FRANCISCA",1095,0.0037,3159,,,,"...",1090,0.0073,1675,""
2021,"2021A000011124","01","Country","Canada","FRANCISCO",5380,0.0181,973,5335,0.0359,444,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCK",1270,0.0043,2825,1230,0.0083,1304,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCO",4020,0.0135,1224,3960,0.0266,551,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCOIS",40250,0.1351,128,40055,0.2694,68,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCOISE",9745,0.0327,626,,,,"...",9580,0.0642,330,""
2021,"2021A000011124","01","Country","Canada","FRANCOIS-XAVIER",655,0.0022,4739,650,0.0044,2161,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANCYNE",360,0.0012,7358,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","FRANK",30300,0.1017,196,30025,0.202,102,"",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","FRANKIE",1685,0.0057,2322,960,0.0065,1603,"",720,0.0048,2336,""
2021,"2021A000011124","01","Country","Canada","FRANKLIN",2860,0.0096,1567,2780,0.0187,689,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANKLYN",455,0.0015,6247,430,0.0029,2941,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANKY",370,0.0012,7213,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANS",360,0.0012,7358,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANTZ",640,0.0021,4829,610,0.0041,2271,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRANZ",1805,0.0061,2198,1705,0.0115,987,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRASER",3290,0.011,1406,2930,0.0197,660,"",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","FRAZER",365,0.0012,7283,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FRED",10115,0.0339,614,10020,0.0674,287,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FREDA",1920,0.0064,2096,,,,"...",1890,0.0127,1102,""
2021,"2021A000011124","01","Country","Canada","FREDDIE",525,0.0018,5682,490,0.0033,2675,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FREDDY",970,0.0033,3493,955,0.0064,1608,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FREDERIC",17580,0.059,374,17520,0.1178,175,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FREDERICK",16400,0.055,402,16225,0.1091,187,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","FREDERIK",1980,0.0066,2040,1845,0.0124,925,"",,,,"..."
